country,date,agricultural_land%,forest_land%,land_area,avg_precipitation,trade_in_services%,control_of_corruption_estimate,control_of_corruption_std,access_to_electricity%,renewvable_energy_consumption%,electric_power_consumption,CO2_emisions,other_greenhouse_emisions,population_density,inflation_annual%,real_interest_rate,risk_premium_on_lending,research_and_development_expenditure%,central_goverment_debt%,tax_revenue%,expense%,goverment_effectiveness_estimate,goverment_effectiveness_std,human_capital_index,doing_business,time_to_get_operation_license,statistical_performance_indicators,individuals_using_internet%,logistic_performance_index,military_expenditure%,GDP_current_US,political_stability_estimate,political_stability_std,rule_of_law_estimate,rule_of_law_std,regulatory_quality_estimate,regulatory_quality_std,government_expenditure_on_education%,government_health_expenditure%,multidimensional_poverty_headcount_ratio%,gini_index,birth_rate,death_rate,life_expectancy_at_birth,population,rural_population,voice_and_accountability_estimate,voice_and_accountability_std,intentional_homicides
Nigeria,01-01-2017,74.704920013,24.283683037,910770,1150,6.199745589,-1.099802971,0.124474965,54.4,82.32,,108481.2,311186.0027,212.453096830,16.502266214,5.790566865,4.140016663,,,,,-1.041428089,0.172041640,0.342,,,49.205416667,33.2,,0.430671219,375745731053.427,-1.996716857,0.213935792,-0.889033139,0.143885732,-0.919125557,0.163484365,,0.53266305,53.7,,38.689,13.435,52.305,193495907,97678669,-0.339918077,0.119706504,
North Macedonia,01-01-2010,44.369547978,38.082077716,25220,619,19.173105023,-0.092976823,0.149633870,99.497474670,22.3,3601.452843887,8329.6,11251.16748,81.483108644,1.509975220,8.481425489,,0.216340005,,16.865692803,30.086028685,-0.181226417,0.250976950,0.537773967,,,,51.9,2.77,1.382154611,9407170321.37752,-0.518517077,0.273786128,-0.302208334,0.147765070,0.237565532,0.187311947,,4.06657267,47.2,40.2,11.8,9.3,74.997560976,2055004,881823,0.114981435,0.134920165,2.053654837
North Macedonia,01-01-2017,50.198255353,39.710150674,25220,619,25.001263332,-0.328184038,0.156132147,99.994316101,19,,7436.2,10526.33717,82.256225218,1.351618897,3.695885564,,0.354389995,,17.161113591,27.996704709,-0.017362699,0.268339157,0.534,,,65.03625,74.51682418,,0.895041407,11307067069.6658,-0.258881122,0.225671411,-0.308716685,0.160252601,0.443400621,0.225497812,,3.75674939,41.6,34.2,10.5,9.8,75.953658537,2074502,876519,-0.138933003,0.128849939,1.467817973
North Macedonia,01-01-2018,50.118953212,39.710150674,25220,619,25.858982859,-0.392472923,0.161542192,99.8,20.87,,6950.6,10011.07466,82.324226804,1.458312985,2.098377491,,0.363669991,,17.574936318,27.845048895,0.055876434,0.268431872,0.535392046,,,70.14875,79.16775519,2.7,0.943108733,12683068114.2388,-0.211983711,0.223669991,-0.307711989,0.152653918,0.515392661,0.226465672,,3.75730491,41.1,33,10.3,9.5,76.648780488,2076217,872779,-0.025981188,0.132287949,1.182877050
Norway,01-01-2010,2.754049348,33.134014522,365244,1414,20.073058803,2.077252150,0.174142480,100,56.71,24890.924010462,40116.4,50072.21256,13.386262334,2.418906395,,,1.641199946,,26.743766963,34.725109976,1.873542428,0.227385253,0.770567060,,,,93.39,3.93,1.507627955,431052143940.438,1.332311511,0.239330947,1.889875770,0.157016754,1.511984587,0.235530734,6.710420132,7.54125357,14.9,25.7,12.6,8.5,80.997560976,4889252,1021756,1.595087767,0.143270001,0.593078447
Norway,01-01-2017,2.698027788,33.294533623,365123,1414,22.498338504,2.190474987,0.135357782,100,59.52,,39174.9,49218.35839,14.452576255,1.875100596,-1.032961377,,2.081670046,,22.290040363,38.694647743,1.944123149,0.221605092,0.771,,,82.61625,96.3576013,,1.705153286,401745275035.261,1.150700212,0.209813088,1.980092645,0.162464306,1.805092454,0.220789850,7.845980167,8.78095436,16,27,10.7,7.7,82.609756098,5276968,956662,1.694413662,0.141384438,0.530565047
Norway,01-01-2018,2.701337686,33.317265028,365108,1414,21.747013532,2.050117016,0.144558311,100,59.74,,38571.5,48529.45976,14.548889644,2.764831345,-3.575996030,,2.034820080,,23.313605927,37.129454079,1.845162034,0.221195087,0.768534839,,,90.1625,96.49165799,3.7,1.715297375,439788625883.8,1.120635986,0.208318025,1.922187686,0.155484006,1.784188271,0.222046480,7.595630169,8.59087181,16.2,27.6,10.4,7.7,82.758536585,5311916,942971,1.708544374,0.143136814,0.470604180
Norway,01-01-2020,2.706567660,33.435359677,364285,1414,20.030838942,2.065853834,0.165813640,100,61.29,,36177.4,46116.8172,14.767215230,1.286584907,5.349419417,,2.244359970,,21.253186772,45.390956429,1.888186574,0.275747657,0.771051168,,,90.468333333,94.60755647,,1.965983692,367633418886.627,1.221518755,0.226481333,1.931451201,0.156864241,1.694269657,0.238239184,8.372819901,9.78682518,15.9,,9.8,7.5,83.209756098,5379475,915909,1.719441414,0.143179670,0.576225422
Panama,01-01-2017,29.722072315,57.313545602,74120,2928,28.948997778,-0.613254488,0.131310165,93.7,23.6,,10136.4,17283.27162,55.262587696,0.875585919,4.951297775,,0.147180006,,9.995948999,14.418068214,0.028048655,0.222123206,0.532,,,52.617916667,59.9506309,,,62202700000,0.380333245,0.213935792,0.007294163,0.163181841,0.425250947,0.205978915,2.977041245,4.5744648,19.1,49.9,19.317,4.947,77.795,4096063,1336750,0.519499063,0.127469704,9.228373685
Paraguay,01-01-2017,42.091970803,42.638484772,397300,1130,10.691947621,-0.750454783,0.138942659,99.3,60.12,,7920.9,49749.92728,15.996486282,3.602477413,14.509388614,,0.148880005,,9.956474414,14.466146852,-0.841677308,0.208990946,0.533,,32.4,57.080833333,61.07575622,,0.892663231,38997129473.5558,-0.002856044,0.219212145,-0.669473231,0.172566637,-0.248081043,0.215175807,3.090620756,3.02672791,30.55,48.5,21.962,5.445,73.644,6355404,2459541,-0.043700598,0.131425172,8.512440751
Paraguay,01-01-2018,42.303397936,41.935388875,397300,1130,10.337792034,-0.870616138,0.141563103,99.6,59.24,,8360.1,48376.14553,16.217790083,3.975610157,13.492962636,,0.146840006,,10.075058577,16.130484406,-0.604826033,0.212409139,0.527505994,,,58.972083333,64.99354302,2.78,0.961156153,40225448340.6322,-0.086801514,0.217243075,-0.602721274,0.161185265,-0.089519158,0.214424282,3.296195984,3.02979112,29.57,46,21.664,5.569,73.568,6443328,2475204,0.031939447,0.134523973,7.713405246
Paraguay,01-01-2020,42.308431915,40.529222250,397300,1130,7.440585863,-0.857943475,0.166852817,99.7,61.44,,7575.7,50784.02825,16.659187012,1.767515924,11.089000085,,0.156969994,,9.514999286,18.472798697,-0.565058231,0.248580188,0.528180063,,,64.84375,73.95751114,,1.027573427,35432178068.1814,0.016684934,0.237614140,-0.428430766,0.161023811,-0.139662296,0.233334079,3.936150074,4.11691141,24.93,43.5,20.946,5.916,73.182,6618695,2502992,0.046724774,0.133094653,7.267293628
Poland,01-01-2010,47.175786862,30.459057072,306280,600,13.561584865,0.513736725,0.123825110,100,9.49,3797.092295587,313739.1,377248.2243,124.209200731,2.580693703,,,0.726189971,,16.620978717,36.915840286,0.630121887,0.208492503,0.701440930,,,,62.32,3.44,1.847852155,475696613935.595,1.017330050,0.239330947,0.712359011,0.132557839,1.023158789,0.177897826,5.107059956,4.57513046,27.8,33.2,10.9,9.9,76.246341463,38042794,14877776,1.037611127,0.129300565,0.994886877
Poland,01-01-2017,47.232110781,30.853391685,306190,600,18.244659169,0.698802173,0.114062227,100,11.13,,312769.9,374716.3482,124.023730363,2.075935537,,,1.037850022,,16.854095786,34.496775762,0.550634861,0.200046286,0.747,,,82.584166667,75.98536595,,1.901659981,524641206566.631,0.509755135,0.209813088,0.399381787,0.143238366,0.804988325,0.197260484,4.574649811,4.51487017,19.5,29.7,10.6,10.6,77.753658537,37974826,15150057,0.775981009,0.110909998,0.744819766
Poland,01-01-2018,47.398504099,30.894601039,306170,600,18.908935123,0.623056650,0.123989016,100,15.05,,311754.9,372925.7055,124.031583761,1.812951565,,,1.206099987,,17.355182633,33.379167517,0.546931207,0.200347409,0.760222197,,,88.559583333,77.54173454,3.54,2.044800250,588779850758.053,0.480340898,0.208318025,0.376462787,0.137300074,0.874214768,0.197632849,4.605060101,4.49809456,18.9,30.2,10.2,10.9,77.602439024,37974750,15167875,0.710193098,0.114200450,0.708695945
Poland,01-01-2020,48.126612877,30.977035900,306130,600,17.852579584,0.618777275,0.137092009,100,16.14,,279223.8,338383.8449,123.800574919,3.374469726,,,1.386080027,,17.477815536,40.940474113,0.324414283,0.220126405,0.753088593,,,89.240416667,83.18488715,,2.229140786,599442783598.064,0.491565287,0.226481333,0.520833731,0.136636123,0.850681961,0.208771586,4.852650166,4.66816568,17.3,28.5,9.4,12.6,76.5,37899070,15143331,0.615272820,0.103270337,0.692197000
Romania,01-01-2010,61.534449033,28.319930450,230050,637,11.043426468,-0.352394611,0.123825110,97.096694946,24.08,2550.863291419,77601.9,106101.8782,88.010741143,6.091416686,7.706709952,6.861666667,0.446660012,34.135837255,16.242680716,34.837692748,-0.112342447,0.208492503,0.599882483,,,,39.93,2.84,1.226976607,170029359010.667,0.273600399,0.239330947,0.106409565,0.132557839,0.672567010,0.177897826,3.417170048,4.606637,41.5,35.5,10.5,12.8,73.458536585,20246871,9348183,0.432130426,0.125552282,1.308075928
Romania,01-01-2017,58.144993046,30.115829277,230080,637,19.006774874,-0.141028062,0.114062227,100,23.35,,74208.1,102254.6223,85.138712622,1.339021211,0.871983736,3.034562326,0.506929994,44.327074632,15.586663859,31.596767900,-0.084609196,0.200046286,0.601,,,70.455,63.74728218,,1.733755102,210147163769.848,0.048513539,0.209813088,0.435917228,0.143238366,0.432973146,0.197260484,3.118200064,4.04785347,35.7,36,10.8,13.4,75.309756098,19588715,9023346,0.598600209,0.109447315,1.294491613
Romania,01-01-2018,58.301460362,30.115829277,230080,637,19.007687216,-0.226688460,0.123989016,99.822654724,23.03,,75190.2,103464.5622,84.639994784,4.625484431,0.561074218,2.540123706,0.497289985,42.562104130,14.383354677,32.540170121,-0.177010819,0.200347409,0.594410121,,,76.499166667,70.68127793,3.12,1.791444235,243316029944.056,0.036215875,0.208318025,0.367517263,0.137300074,0.406415403,0.197632849,3.319180012,4.43120813,32.5,35.8,10.8,13.6,75.358536585,19473970,8958416,0.533273637,0.112149946,1.275068939
Romania,01-01-2020,56.715055633,30.115829277,230080,637,17.317143129,-0.098242842,0.137092009,99.995216370,24.06,,68664,95744.39542,83.732832058,2.631073112,2.283259706,2.916254562,0.465380013,57.110622101,14.184286271,37.863684235,-0.286919236,0.220126405,0.584187865,,,84.457916667,78.45526895,,2.009504298,251362514349.697,0.508895397,0.226481333,0.368579715,0.136636123,0.346217543,0.208771586,3.589260101,5.02272987,30.4,34.6,10.3,15.5,74.253658537,19265250,8824640,0.585220873,0.103270337,1.445321693
Serbia,01-01-2017,39.092156414,31.121198262,87460,,24.468145939,-0.435451537,0.126261637,100,20,,47342.6,63354.39643,80.275074320,3.131062486,,,0.872380018,,24.068038299,37.608436820,0.073266089,0.222182781,0.755,,,73.737083333,70.33083553,,1.837507527,44179075778.9267,0.083367333,0.213935792,-0.179856867,0.152046159,-0.046573337,0.205978915,3.710160017,4.72497892,36.7,36.2,9.2,14.8,75.539024390,7020858,3093250,0.117243886,0.124306582,1.152061386
Serbia,01-01-2018,39.606677338,31.122798994,87460,,25.877367229,-0.396321565,0.135491610,99.991905212,21.05,,46192.4,61655.12499,79.837685799,1.959840763,,,0.918910027,,23.598187044,36.684309984,0.074625514,0.224906608,0.759485483,,,75.285416667,73.36070915,2.84,1.614937596,50640662859.4987,0.005221334,0.212307975,-0.170304462,0.144306988,0.099695772,0.206044436,3.582319975,5.06508875,34.3,35,9.2,14.6,75.890243902,6982604,3065922,-0.014971706,0.127507299,1.412463959
Serbia,01-01-2020,41.408015222,32.377809490,84090,,24.190768601,-0.451218128,0.149973631,100,26.01,,46324.3,62883.94612,82.044547509,1.575532901,,,0.905579984,,23.488566160,44.544717738,-0.042799097,0.256462783,0.676606357,,,81.192083333,78.36804864,,2.101333618,53356484591.4378,-0.170778826,0.232469827,-0.122738957,0.142738119,0.080396354,0.221013695,3.562210083,5.30452394,29.8,35,8.9,16.9,74.478048780,6899126,3004845,-0.120646119,0.125125065,1.141613871
Seychelles,01-01-2018,3.369565217,73.260869565,460,2330,154.057143885,0.860554039,0.197823763,100,1.23,,602.3,761.134384,210.352173913,3.702918391,10.090589720,7.121790198,,,32.480170129,35.154624458,0.633342147,0.244124666,0.630557179,,,48.300416667,70.1,,1.314418393,1588050311.16454,0.673826814,0.230162203,0.281118184,0.182611436,0.019313708,0.283440769,4.039305210,3.68128753,31.99,32.1,17.1,8.4,72.841463415,96762,41907,0.192555249,0.157187715,8.729304274
Slovak Republic,01-01-2010,40.437919777,39.880850887,48091,824,15.016351842,0.248165295,0.124736272,100,10.28,5201.404896810,35432.2,43071.85402,112.108876921,0.957018133,,,0.605499983,45.560120915,15.003580240,39.492613875,0.781369269,0.208492503,0.678357720,,,,75.71,3.24,1.249182959,91162836320.3502,1.053316832,0.239330947,0.563034415,0.132557839,0.999186158,0.177897826,4.044799805,5.46459436,20.6,27.3,11.2,9.9,75.112195122,5391428,2443126,0.910946250,0.129300565,1.649240312
Slovak Republic,01-01-2017,39.080698835,40.056156406,48080,824,21.068033225,0.097783238,0.120394930,100,12.43,,33576.5,40432.84011,113.128785358,1.311945882,,,0.884559989,64.353881133,18.565870835,37.166363192,0.666549742,0.200046286,0.694,,,85.67,81.62566752,,1.104288837,95649966260.9802,0.902730107,0.214783162,0.512414992,0.150811538,0.811861515,0.212539986,3.932209969,5.3554554,16.3,23.2,10.7,9.9,77.165853659,5439232,2515590,0.912065983,0.114666283,1.470745989
Slovak Republic,01-01-2018,39.288685524,40.056156406,48080,824,21.686455344,0.230566427,0.132513404,100,12.43,,33005.1,39884.28728,113.285586522,2.514037129,,,0.835550010,63.783480184,18.546740404,37.294508477,0.581503808,0.200347409,0.680050135,,,85.71625,80.44892248,3.03,1.221700974,106137924015.593,0.736512184,0.212974012,0.472636402,0.144312963,0.798312306,0.212593690,3.952909946,5.30704069,16.3,25,10.6,10,77.265853659,5446771,2520439,0.847073376,0.118757293,1.230092355
Slovak Republic,01-01-2020,39.163893511,40.056156406,48080,824,18.349310716,0.416197926,0.149983510,100,17.64,,29035.8,35984.33182,113.536335275,1.936941267,,,0.897809982,78.410708794,18.637668666,42.500095458,0.502344251,0.220126405,0.664987326,,,85.930416667,89.92090413,,1.922629040,106731482855.496,0.633921087,0.231230170,0.654226005,0.143190295,0.774733365,0.226835579,4.764679909,5.80533266,14.8,24.2,10.4,10.8,76.865853659,5458827,2524162,0.879936934,0.106275089,1.154548081
Slovenia,01-01-2010,30.966633906,61.897529063,20146.2,1162,22.954871414,0.917391360,0.134540662,100,20.07,6510.841884366,15777.2,18806.32624,101.685826607,1.801170221,,,2.051330090,,18.057302365,43.325042420,1.014785886,0.215913206,0.752130032,,,,70,2.87,1.603125212,48208240226.4501,0.866508842,0.239330947,1.001982331,0.135176718,0.759355605,0.177897826,5.545460224,6.19808054,18.3,24.9,10.9,9.1,79.421951220,2048583,969840,1.048638105,0.131690413,0.729115401
Slovenia,01-01-2017,30.541113611,61.769978300,20138.1,1162,29.274103501,0.776947558,0.121001840,100,19.71,,14123.7,17098.37017,102.610871929,1.429107433,,,1.865300059,,18.338122419,38.953114201,1.129051924,0.211273745,0.788,,,88.307916667,78.88542636,,0.981780638,48589100043.0954,0.866364181,0.209813088,0.991815984,0.145976722,0.564541936,0.197260484,4.780539989,5.87654495,17.1,24.2,9.8,9.9,81.029268293,2066388,944897,1.006724715,0.126349971,0.905455225
Slovenia,01-01-2018,30.392721638,61.674380723,20136.4,1162,29.620616513,0.836427569,0.130416200,100,20.63,,14072.9,16968.5195,102.992292565,1.738608620,,,1.945940018,,18.520786854,37.780839147,1.082303762,0.210913703,0.788688302,,,89.01,79.7499766,3.31,0.977856790,54177882425.8431,0.894077659,0.208318025,1.024187922,0.139618278,0.642297328,0.197632849,4.934559822,5.99481487,16.2,24.6,9.4,9.9,81.378048780,2073894,942771,0.970075548,0.130419090,0.427365850
Slovenia,01-01-2020,30.317733061,61.472259192,20136.4,1162,25.668387812,0.777626574,0.137092009,100,22.4,,12477.3,15286.67677,104.408881429,-0.054856816,,,2.142659903,,16.876329394,45.431923556,1.121516109,0.220126405,0.774986982,,,89.117083333,86.60130109,,1.059109213,53734526854.2289,0.701404274,0.226481333,1.038197994,0.136636123,0.912210226,0.208771586,5.386519909,6.86089611,15,24,8.9,11.4,80.531707317,2102419,943608,0.932308793,0.103270337,0.519445931
Spain,01-01-2010,55.088898222,37.089938201,500010,636,12.617378910,1.160037041,0.153291345,100,14.39,5706.563062799,274140.6,350175.3957,93.151930961,1.799864577,,,1.359959960,50.167800707,,,0.942974150,0.218765646,0.708285570,,,,65.8,3.63,1.387378124,1422108199783.34,-0.318043739,0.239330947,1.156788111,0.154795170,1.158190370,0.235530734,4.856080055,6.7885623,26.1,35.2,10.4,8.2,81.626829268,46576897,10041047,1.122542858,0.143270001,0.861018098
Spain,01-01-2017,52.638713828,37.152233917,499547.35,636,16.456241242,0.510277867,0.124809504,100,15.18,,264723.7,333287.681,93.270910155,1.956076334,,,1.209769964,107.286371147,13.714933092,31.839272872,1.001219749,0.208749488,0.743,,,86.787083333,84.6022457,,1.230029110,1313245330197.65,0.270845115,0.209813088,1.023507476,0.158714339,0.930574059,0.220789850,4.205520153,6.31032991,26.6,34.7,8.4,9.1,83.282926829,46593236,9281373,1.021479726,0.120665617,0.659022160
Spain,01-01-2018,52.408209711,37.156646781,499603.479,636,16.720858780,0.612849295,0.134504512,100,16.9,,258373.2,326838.0012,93.669792079,1.674981369,,,1.241510034,107.974507265,14.225752351,32.257681340,0.969287813,0.209096208,0.736156404,,,87.845416667,86.10723553,3.83,1.254333772,1421702715218.04,0.275779158,0.208318025,0.978212118,0.152301222,0.938154161,0.222046480,4.179490089,6.32118988,26.1,34.7,7.9,9.1,83.431707317,46797754,9209330,1.029652596,0.122449711,0.617626377
Spain,01-01-2020,52.331679223,37.177305489,499556.645,636,11.877503767,0.711180270,0.149796650,100,19.35,,202705.8,270310.9717,94.815383749,-0.322753017,,,1.410390019,140.268036253,13.569315734,41.054592899,0.854268253,0.231866837,0.728255033,,,86.770416667,93.20564892,,1.367893602,1278128867875.49,0.411397874,0.226481333,0.862033606,0.150381744,0.755449116,0.233886927,4.899869919,7.84911251,26.4,34.9,7.2,10.4,82.331707317,47365655,9089469,1.004412174,0.110348202,0.629172397
Sweden,01-01-2010,7.545790405,68.917908075,407339.7,624,21.141290893,2.219725847,0.155030310,100,44.7,14934.326964684,47985.5,61014.40639,23.022862736,1.157988027,,,3.167890072,43.301914802,27.399518858,33.098452225,1.962620378,0.218765646,0.762113333,,,,90,4.08,1.187128541,495812558843.31,1.094170451,0.239330947,1.930308819,0.154795170,1.656240582,0.235530734,6.522689819,6.86272383,17.7,27.7,12.3,9.6,81.451219512,9378126,1401467,1.542725921,0.143270001,0.969970409
Sweden,01-01-2017,7.393300602,68.694498135,407310.64,624,25.927562770,2.099216461,0.124809504,100,51.82,,38168.2,50356.36951,24.692941977,1.794499047,,,3.362790108,43.947560850,28.127385087,31.655897156,1.675477743,0.208749488,0.8,,,88.67125,93.00626697,,1.023179205,541018749769.097,0.968601584,0.209813088,1.817896962,0.158714339,1.789616466,0.220789850,7.568830013,9.13570595,17.7,28.8,11.5,9.1,82.409756098,10057698,1292817,1.569257379,0.120665617,1.123462571
Sweden,01-01-2018,7.366343290,68.694498135,407310.64,624,26.182976100,2.109263897,0.134504512,100,51.56,,35915.9,47719.34411,24.981458869,1.953535301,,,3.321059942,42.262400105,27.909146603,31.728042920,1.671129227,0.209096208,0.802509964,,,88.721666667,89.24696316,4.05,1.032246092,555455371487.089,0.921225250,0.208318025,1.783937216,0.152301222,1.825504899,0.222046480,7.640840054,9.27633858,18,30,11.4,9.1,82.558536585,10175214,1278923,1.580299258,0.122449711,1.062751752
Sweden,01-01-2020,7.379478334,68.699070308,407283.532,624,25.390303332,2.094612837,0.149796650,100,58.4,,33576.1,45458.82211,25.420723370,0.497367319,,,3.489599943,43.994051449,26.734382077,34.777647802,1.670379400,0.231866837,0.795357108,,34.4,89.58875,94.53943122,,1.146086424,547054174235.876,0.997299850,0.226481333,1.766856194,0.150381744,1.678616405,0.233886927,7.925610065,9.77640724,17.9,28.9,10.9,9.5,82.356097561,10353442,1244794,1.498141766,0.110348202,1.195875829
Thailand,01-01-2017,44.719998434,39.110180274,510890,1622,25.776426397,-0.445774883,0.123903818,99.9,22.25,,267137.1,414733.0612,138.773908278,0.665631893,2.469714624,3.084082833,1.001659989,,14.779676975,18.381320897,0.257611275,0.211273745,0.604,,,75.910416667,52.89192934,,1.389764798,456356813536.764,-0.754879355,0.209813088,0.013658274,0.159251601,0.007689686,0.197260484,3.465321541,2.7754643,17.61,36.4,9.98,6.897,78.394,70898202,36016287,-1.045493364,0.126349971,
Turkey,01-01-2010,,,,,,,,,,,,,,,,,,,,,,,0.627476394,,,,,,,,,,,,,,,,65.7,,,,,,,,,
Turkey,01-01-2017,,,,,,,,,,,,,,,,,,,,,,,0.626,,,,,,,,,,,,,,,,41.3,,,,,,,,,
Turkey,01-01-2018,,,,,,,,,,,,,,,,,,,,,,,0.625309885,,,,,,,,,,,,,,,,39.8,,,,,,,,,
Turkey,01-01-2020,,,,,,,,,,,,,,,,,,,,,,,0.649261832,,,,,,,,,,,,,,,,41.5,,,,,,,,,
